Ward,Year,TimeSlot,Month,Crime_Count,Latitude,Longitude
29,2005,Afternoon,3,1,22.55279374,88.27366499
33,2025,Night,11,4,22.5528072,88.36962649
31,2023,Morning,3,1,22.5528455,88.32503166
29,2024,Morning,3,1,22.55288459,88.28582372
33,2024,Morning,1,1,22.55289995,88.36649077
29,2021,Morning,6,1,22.55293438,88.2589719
29,2007,Night,4,1,22.55294398,88.28094573
31,2002,Morning,3,1,22.55296804,88.32991883
33,2023,Evening,12,15,22.5530343,88.36934633
29,2019,Afternoon,8,2,22.55305504,88.25951439
33,2002,Morning,3,1,22.55309482,88.36648557
31,2022,Afternoon,10,1,22.55309739,88.31941785
31,2002,Evening,3,1,22.55312448,88.32138938
31,2021,Night,12,1,22.5531519,88.32377206
33,2023,Morning,9,23,22.5531547,88.36936216
33,2023,Evening,11,51,22.5531844,88.37020265
31,2001,Evening,12,1,22.5532073,88.31939328
31,2023,Afternoon,3,2,22.55326092,88.34815877
33,2023,Morning,7,1,22.55328016,88.37291163
33,2023,Night,4,3,22.5532819,88.37321883
29,2018,Evening,7,3,22.55328561,88.27079423
29,2014,Afternoon,9,1,22.55331118,88.26457718
29,2003,Night,12,1,22.55332938,88.26581076
29,2004,Afternoon,6,1,22.55334685,88.26718016
29,2001,Evening,10,1,22.55349385,88.28024991
29,2005,Morning,8,1,22.55349408,88.28020586
29,2005,Night,6,1,22.55354701,88.28512537
29,2006,Evening,6,2,22.55355266,88.27360955
31,2021,Evening,9,1,22.55360091,88.33478936
33,2023,Morning,10,28,22.55361531,88.36928304
29,2020,Night,7,2,22.55366221,88.27360554
29,2016,Night,4,4,22.55370039,88.27887598
31,2019,Evening,10,1,22.5537227,88.33601305
29,2024,Evening,11,2,22.55372566,88.26690108
33,2023,Evening,9,39,22.55373639,88.37121403
33,2023,Night,12,10,22.55376453,88.36783783
31,2002,Evening,2,1,22.55377107,88.33478748
29,2023,Afternoon,10,110,22.55378732,88.27758461
31,2016,Night,2,1,22.55379047,88.32010776
29,2021,Afternoon,9,3,22.5538424,88.27369524
31,2024,Night,4,1,22.5538513,88.33233616
31,2009,Evening,1,1,22.55387874,88.33233645
29,2022,Evening,12,6,22.55390552,88.27447
29,2012,Night,4,2,22.55392798,88.27092816
31,2009,Morning,4,1,22.55393364,88.33233335
31,2019,Night,7,1,22.55393364,88.33233335
29,2002,Night,5,85,22.55394405,88.27691277
31,2019,Morning,3,1,22.55402013,88.35470112
29,2002,Afternoon,3,4,22.5541,88.26600735
29,2023,Night,10,68,22.55411387,88.27587017
33,2022,Night,11,2,22.55415177,88.37350528
29,2022,Evening,11,3,22.55418896,88.26817916
29,2019,Afternoon,10,1,22.55418957,88.25771347
29,2002,Night,8,110,22.55423115,88.27662959
29,2001,Night,9,1,22.55423235,88.26735006
29,2016,Evening,10,1,22.55423706,88.26749694
29,2002,Night,9,87,22.55425173,88.27716246
29,2012,Evening,2,1,22.55427111,88.288216
29,2011,Evening,12,2,22.55432322,88.2894738
29,2017,Night,7,1,22.55432778,88.27725147
29,2014,Evening,4,1,22.55433006,88.28090407
29,2003,Morning,9,1,22.55433691,88.29073123
29,2017,Morning,4,1,22.55433691,88.29073123
29,2020,Afternoon,10,1,22.55434424,88.27725163
29,2002,Evening,12,167,22.55440083,88.27545134
29,2003,Evening,4,1,22.55440544,88.26627244
33,2022,Afternoon,12,10,22.55440613,88.37376678
29,2017,Afternoon,11,1,22.55441223,88.27480744
29,2023,Morning,1,2,22.55441944,88.28516879
29,2003,Morning,5,1,22.55442612,88.28090133
31,2014,Night,3,1,22.55442764,88.3480905
31,2024,Afternoon,4,1,22.5544295,88.34823736
29,2024,Afternoon,11,1,22.55443756,88.27724885
29,2002,Morning,12,89,22.55443852,88.27652707
33,2023,Evening,2,1,22.55448231,88.37288459
29,2025,Night,3,1,22.55448332,88.26137246
29,2002,Afternoon,8,139,22.55448956,88.27750878
29,2015,Evening,1,1,22.55449362,88.28212074
29,2016,Night,10,1,22.55450784,88.28455838
29,2016,Evening,5,1,22.55451798,88.26626616
29,2011,Morning,10,1,22.55452606,88.26992617
29,2002,Night,4,39,22.55455152,88.27490382
29,2010,Afternoon,6,1,22.55458205,88.25770244
29,2013,Afternoon,10,1,22.55460116,88.28455562
29,2012,Night,5,1,22.5546242,88.27724331
29,2020,Afternoon,7,1,22.55462923,88.28089595
33,2023,Afternoon,10,50,22.55463792,88.37020475
29,2025,Night,8,1,22.55465377,88.27479874
29,2019,Evening,6,1,22.55467527,88.28455267
29,2017,Morning,9,1,22.55468445,88.26748282
29,2010,Evening,12,1,22.5547114,88.27479929
29,2025,Evening,11,25,22.55471854,88.27732027
29,2021,Afternoon,7,3,22.55472259,88.27437866
29,2021,Afternoon,2,1,22.5547291,88.27967816
29,2006,Afternoon,1,1,22.5547329,88.28455323
29,2006,Afternoon,7,1,22.5547329,88.28455323
33,2025,Afternoon,11,9,22.55475956,88.36951685
29,2009,Night,2,1,22.55476011,88.27235857
29,2002,Morning,3,5,22.55478481,88.26429504
29,2005,Night,11,1,22.55480092,88.2760189
29,2005,Night,12,1,22.55480472,88.27479651
29,2014,Morning,5,1,22.55480472,88.27479651
33,2001,Morning,7,1,22.55481297,88.36956238
29,2019,Afternoon,7,1,22.55481586,88.28089041
29,2006,Evening,7,1,22.55482013,88.27601909
29,2002,Night,7,133,22.55482893,88.27599345
29,2002,Night,12,54,22.55484572,88.27661853
29,2003,Afternoon,4,1,22.55485812,88.27967206
29,2012,Evening,5,1,22.55487059,88.28698474
29,2021,Evening,4,2,22.55488607,88.27753766
33,2016,Morning,2,1,22.55488614,88.38029707
29,2012,Afternoon,5,1,22.55491291,88.2857664
29,2023,Afternoon,12,29,22.55492259,88.27905537
29,2023,Evening,10,104,22.55497573,88.27638473
29,2002,Evening,9,204,22.55499692,88.27729277
29,2020,Night,12,2,22.55504758,88.29247278
29,2017,Morning,2,2,22.55506025,88.27642034
29,2002,Evening,8,217,22.55507156,88.27618237
29,2020,Evening,10,3,22.55508889,88.27655127
29,2002,Morning,4,78,22.555101,88.27819445
29,2002,Evening,6,221,22.55513779,88.27722314
29,2002,Afternoon,9,181,22.5551446,88.27878466
33,2022,Afternoon,11,1,22.55516718,88.37130634
29,2002,Night,6,115,22.55518282,88.27653596
29,2002,Afternoon,6,167,22.55520113,88.27676469
29,2016,Morning,12,1,22.55520343,88.26949575
29,2005,Evening,10,1,22.55523166,88.27192989
29,2002,Night,11,60,22.55524521,88.27683088
29,2002,Evening,5,228,22.55524964,88.27786073
29,2002,Morning,8,122,22.55525501,88.2780331
29,2010,Morning,9,1,22.55532527,88.28057229
29,2025,Night,11,13,22.55533705,88.27242495
29,2023,Night,11,56,22.55535617,88.27565817
29,2002,Night,10,59,22.55535819,88.27737486
29,2002,Evening,7,216,22.55538045,88.27781801
29,2002,Morning,11,85,22.5554151,88.27886332
29,2002,Afternoon,7,198,22.55541566,88.2774377
29,2021,Evening,7,3,22.5554269,88.28155829
29,2002,Afternoon,5,201,22.55546397,88.27618322
29,2002,Morning,6,97,22.55550075,88.27829425
29,2023,Afternoon,9,119,22.55552438,88.27862077
29,2023,Evening,12,23,22.55552897,88.28143793
29,2001,Night,10,2,22.55553261,88.26744687
29,2023,Morning,11,63,22.55555779,88.27709481
29,2002,Afternoon,10,196,22.55555954,88.27654636
29,2023,Morning,9,72,22.55557102,88.27849753
29,2002,Morning,7,102,22.55558352,88.27826389
29,2023,Morning,12,31,22.55559865,88.27568836
29,2011,Evening,1,1,22.55560316,88.30241379
28,2007,Evening,9,1,22.55560533,88.34388514
29,2002,Morning,10,116,22.55561003,88.27673449
29,2025,Afternoon,11,21,22.55563019,88.27563877
29,2023,Evening,11,64,22.55563931,88.27544833
29,2002,Morning,5,111,22.55567918,88.27779825
29,2024,Evening,2,2,22.55569094,88.27659806
29,2025,Afternoon,10,42,22.55569571,88.27585233
29,2002,Evening,1,2,22.55570183,88.26891693
33,2013,Night,7,1,22.55573954,88.37194042
29,2002,Evening,11,161,22.55581588,88.27564804
33,2025,Evening,1,1,22.55583518,88.36800982
28,2001,Morning,7,1,22.55586586,88.3322875
29,2002,Afternoon,11,144,22.55586745,88.27747786
33,2023,Night,11,20,22.5558734,88.370768
29,2002,Night,3,2,22.55594032,88.27383771
29,2011,Afternoon,8,1,22.55594066,88.25766369
29,2002,Evening,4,91,22.55594515,88.27974883
29,2006,Morning,10,2,22.55597952,88.28188007
29,2023,Evening,8,7,22.55599068,88.2773614
29,2002,Evening,10,208,22.55599082,88.27506151
29,2023,Afternoon,3,3,22.55600924,88.2857387
29,2002,Morning,9,96,22.55601947,88.27659545
29,2025,Morning,11,9,22.55602659,88.28386759
29,2001,Afternoon,12,4,22.55603302,88.27803818
29,2002,Afternoon,4,97,22.55603467,88.27915402
29,2003,Night,8,2,22.55604001,88.29238875
28,2003,Night,4,1,22.55605308,88.33358901
28,2003,Night,8,1,22.55605308,88.33358901
28,2010,Night,1,1,22.55605308,88.33358901
28,2020,Night,6,1,22.55605927,88.33393782
29,2022,Evening,3,2,22.55608415,88.27169389
28,2012,Afternoon,3,1,22.55613742,88.33884314
29,2023,Night,9,49,22.5561399,88.27823296
29,2019,Night,7,2,22.55614205,88.28303251
29,2023,Morning,10,83,22.55614755,88.27750708
29,2018,Evening,5,1,22.55615939,88.26254821
29,2023,Afternoon,11,96,22.55616476,88.27846667
29,2010,Morning,5,1,22.55617304,88.2662157
29,2025,Evening,10,35,22.55617686,88.27298427
29,2017,Afternoon,8,2,22.55619934,88.27109477
29,2011,Night,8,1,22.55622064,88.25765161
29,2005,Afternoon,7,1,22.55625131,88.2808529
29,2002,Afternoon,12,171,22.55627549,88.27551287
29,2025,Night,10,13,22.55632958,88.27875287
29,2009,Afternoon,9,1,22.55636575,88.27231147
29,2024,Afternoon,1,1,22.55640991,88.28450346
33,2009,Afternoon,1,2,22.55642556,88.36437833
33,2002,Morning,1,2,22.55643278,88.36744556
29,2001,Afternoon,7,1,22.55646374,88.27962882
29,2015,Night,6,1,22.55647244,88.27596886
29,2004,Morning,6,1,22.55649175,88.282063
29,2003,Evening,3,1,22.55650597,88.28450072
29,2023,Evening,9,118,22.55650979,88.2789894
29,2005,Morning,5,1,22.55651173,88.29991555
29,2004,Night,11,2,22.55655141,88.28143202
29,2005,Evening,8,1,22.55659083,88.2723026
29,2023,Afternoon,4,3,22.55662572,88.27666915
29,2007,Afternoon,2,1,22.55674402,88.29065942
29,2023,Morning,8,4,22.55686012,88.27461211
29,2023,Morning,7,3,22.55689395,88.27710981
29,2022,Afternoon,9,1,22.55690561,88.27911179
29,2012,Morning,4,1,22.55692087,88.28035276
29,2003,Night,6,1,22.55699135,88.28658328
28,2011,Afternoon,7,1,22.55702264,88.34089729
28,2021,Night,10,1,22.55702284,88.34086425
29,2011,Morning,5,1,22.55704222,88.2705044
29,2016,Evening,8,1,22.55704449,88.27059253
29,2016,Morning,2,2,22.55704668,88.27839186
29,2018,Evening,9,1,22.55705942,88.27191426
29,2002,Evening,3,5,22.55707358,88.27553348
29,2020,Morning,6,2,22.55712031,88.28516721
29,2025,Morning,10,27,22.55717573,88.27928774
29,2021,Morning,3,1,22.55731987,88.27555848
33,2023,Evening,8,6,22.55732727,88.37117118
29,2001,Evening,12,2,22.55733264,88.27926932
29,2019,Afternoon,2,1,22.5573328,88.27672969
29,2003,Evening,1,2,22.55736128,88.26281072
29,2024,Morning,4,1,22.55739594,88.28232507
29,2009,Evening,11,1,22.55739608,88.28229937
29,2019,Evening,5,1,22.5574147,88.28392585
29,2019,Evening,7,3,22.55742756,88.28205422
29,2021,Evening,1,1,22.55744224,88.28642982
29,2022,Night,7,2,22.55744868,88.27120954
29,2023,Night,12,18,22.55745465,88.28164225
33,2001,Afternoon,12,1,22.55747909,88.37110434
29,2006,Night,4,1,22.55749009,88.29022622
28,2018,Afternoon,10,1,22.55753289,88.34277864
29,2023,Afternoon,6,7,22.55755985,88.28063546
29,2017,Morning,6,1,22.55778428,88.2588189
29,2007,Night,7,1,22.5578564,88.2783647
28,2025,Evening,9,1,22.55787575,88.33724255
29,2012,Afternoon,3,1,22.55789496,88.26127225
28,2015,Night,5,2,22.55790435,88.33749978
29,2007,Afternoon,9,1,22.5579377,88.26982641
28,2009,Night,12,1,22.55796138,88.34132576
28,2020,Morning,8,1,22.55796138,88.34132576
28,2010,Afternoon,8,1,22.55796687,88.34178838
28,2001,Night,12,1,22.55797433,88.33354308
29,2017,Night,4,1,22.5579979,88.29914841
29,2006,Night,9,1,22.55808573,88.29914561
29,2009,Afternoon,6,1,22.5580889,88.29062491
29,2001,Evening,6,2,22.55811325,88.2951534
29,2022,Night,9,2,22.55814355,88.26982102
29,2008,Afternoon,10,1,22.55815663,88.26003752
29,2013,Afternoon,7,1,22.55819098,88.27225545
29,2017,Afternoon,12,2,22.55820307,88.27346892
29,2021,Morning,1,1,22.55821391,88.27104052
29,2023,Afternoon,7,7,22.55822251,88.28077112
29,2024,Night,5,3,22.55827716,88.2811982
29,2016,Afternoon,11,1,22.55829386,88.28323687
29,2005,Afternoon,12,1,22.55833227,88.27713577
29,2018,Morning,9,1,22.55834874,88.27713593
29,2016,Night,8,3,22.55840253,88.27272133
29,2023,Night,7,5,22.55841381,88.27620794
29,2013,Afternoon,1,1,22.55841625,88.28444955
33,2023,Morning,2,1,22.55846798,88.37492963
29,2004,Morning,1,1,22.55849585,88.28444665
29,2019,Evening,11,1,22.5585337,88.27590787
28,2024,Evening,2,1,22.55855745,88.31911415
28,2009,Morning,4,1,22.55856329,88.33465795
29,2017,Morning,10,1,22.55857079,88.2893227
29,2003,Evening,9,1,22.55858964,88.28687788
29,2009,Night,11,1,22.55859631,88.27957597
28,2019,Morning,7,1,22.55860204,88.33786697
29,2021,Afternoon,4,2,22.55862427,88.28428832
29,2006,Evening,11,1,22.5586708,88.28809751
29,2014,Night,6,1,22.55872646,88.27834004
29,2024,Morning,5,2,22.5587404,88.28048931
28,2018,Evening,9,1,22.55877635,88.33389291
28,2010,Night,4,1,22.55877823,88.33403978
28,2013,Night,3,1,22.55877823,88.33403978
28,2019,Morning,5,2,22.55877823,88.33403978
28,2021,Evening,12,1,22.55877823,88.33403978
29,2022,Morning,11,11,22.55879357,88.27706646
33,2023,Afternoon,8,4,22.55883046,88.37135055
29,2015,Afternoon,1,1,22.55883779,88.26827837
28,2013,Evening,4,1,22.55885862,88.342734
29,2023,Afternoon,8,8,22.55890063,88.28414776
29,2008,Evening,4,1,22.55892566,88.2749718
28,2021,Night,9,1,22.55899368,88.354542
29,2006,Afternoon,4,1,22.55905297,88.28645655
28,2022,Night,9,1,22.55906993,88.30716597
29,2017,Afternoon,5,1,22.55908161,88.28875133
28,2011,Night,8,1,22.55918877,88.34120662
28,2016,Evening,1,1,22.55918877,88.34120662
28,2009,Night,2,1,22.55924461,88.33219072
28,2021,Afternoon,10,1,22.55929883,88.34806561
33,2001,Evening,10,1,22.55930258,88.36778006
29,2020,Evening,12,1,22.55936066,88.30033676
28,2004,Afternoon,4,1,22.55938525,88.33488319
28,2022,Afternoon,9,1,22.5593931,88.31406746
29,2002,Evening,2,2,22.55940352,88.28807919
28,2022,Morning,8,1,22.5594072,88.33488342
28,2012,Evening,12,1,22.55943125,88.33218533
28,2001,Night,7,4,22.55950285,88.32638267
29,2012,Afternoon,11,1,22.55960858,88.25999235
29,2015,Evening,7,1,22.55960858,88.25999235
28,2003,Night,12,1,22.55963294,88.33101264
29,2023,Night,5,1,22.55964149,88.2636639
29,2012,Evening,7,1,22.55964699,88.25999271
29,2004,Night,10,1,22.55968902,88.28253085
28,2012,Evening,10,1,22.55968951,88.33353905
28,2018,Afternoon,4,1,22.55969222,88.33401266
28,2015,Morning,11,1,22.5596928,88.33391355
28,2003,Afternoon,3,1,22.55969296,88.33388785
29,2013,Night,9,1,22.55969541,88.2648906
28,2014,Night,12,1,22.55970635,88.30769737
29,2022,Night,12,2,22.55970643,88.28319736
29,2001,Evening,9,3,22.55971779,88.26993661
29,2019,Evening,2,2,22.55973895,88.26729571
28,2020,Night,5,1,22.5597646,88.34865066
28,2012,Night,5,2,22.55978498,88.32073263
28,2011,Night,4,1,22.55986354,88.33894127
29,2021,Night,1,1,22.55988205,88.26488501
29,2013,Night,8,1,22.55990055,88.27586958
29,2004,Afternoon,2,1,22.55991701,88.27586974
29,2020,Afternoon,9,2,22.55993589,88.26609522
29,2002,Night,1,1,22.55996482,88.27360136
28,2021,Evening,6,1,22.55996659,88.30875365
25,2005,Evening,4,1,22.5599684,88.22024331
25,2018,Night,9,1,22.5599684,88.22024331
25,2009,Morning,3,1,22.55997071,88.22033144
25,2014,Morning,8,1,22.55998521,88.22129711
25,2007,Morning,6,1,22.55998702,88.22148803
29,2013,Afternoon,5,1,22.56001753,88.25998149
29,2018,Afternoon,11,1,22.56003289,88.28439919
29,2022,Evening,1,1,22.56003492,88.28805578
25,2011,Evening,3,1,22.56003767,88.2251524
29,2022,Morning,9,1,22.56005044,88.26365306
29,2005,Evening,5,1,22.56006965,88.26365324
25,2010,Night,7,1,22.56007192,88.22766752
29,2020,Evening,7,1,22.56008502,88.29591277
25,2004,Morning,11,1,22.56008598,88.22871028
28,2017,Night,8,2,22.56009677,88.34791271
29,2005,Evening,12,1,22.56012264,88.2660988
29,2021,Evening,10,1,22.56015067,88.27220071
28,2018,Night,6,2,22.56015586,88.33216354
29,2024,Evening,10,1,22.56016271,88.28927589
25,2021,Morning,11,1,22.56016405,88.23343223
25,2008,Morning,8,1,22.56016634,88.23352403
29,2025,Night,1,1,22.56020899,88.28683495
28,2015,Night,8,1,22.56021287,88.3346092
29,2017,Evening,6,1,22.56022752,88.27219777
25,2012,Morning,1,1,22.56023839,88.23831202
25,2009,Morning,2,1,22.5602728,88.24073904
33,2023,Morning,8,1,22.56029186,88.37244613
28,2019,Morning,11,1,22.56030894,88.33460654
29,2013,Night,1,2,22.56031042,88.28317977
28,2006,Night,9,1,22.56031905,88.34863091
28,2024,Evening,9,1,22.56031905,88.34863091
29,2002,Morning,1,4,22.56032049,88.27912
28,2018,Night,7,1,22.56033638,88.33460683
29,2020,Afternoon,6,1,22.56042948,88.29366569
29,2018,Afternoon,6,1,22.56046708,88.25426949
29,2023,Evening,6,1,22.56048116,88.25526087
29,2022,Evening,10,1,22.56049835,88.2990705
29,2022,Evening,7,1,22.56052417,88.25807715
28,2022,Night,10,1,22.56059744,88.33361098
28,2006,Afternoon,12,1,22.5605993,88.33376152
29,2016,Afternoon,7,1,22.56061224,88.26432284
28,2013,Night,9,1,22.56062513,88.33590583
28,2015,Afternoon,4,1,22.56062698,88.33605637
29,2020,Morning,9,1,22.560682,88.26930178
29,2015,Afternoon,9,1,22.56069423,88.27009857
29,2024,Evening,1,1,22.56069423,88.27009857
29,2022,Evening,5,3,22.56071389,88.28525263
29,2009,Afternoon,12,1,22.56071789,88.27184266
29,2018,Evening,4,1,22.56072519,88.27253293
29,2021,Afternoon,11,1,22.56072719,88.27267246
29,2021,Evening,8,1,22.56075461,88.27473233
29,2023,Morning,4,1,22.56078662,88.27797439
29,2005,Afternoon,4,1,22.56080371,88.27938801
33,2022,Evening,11,1,22.56080458,88.37207735
29,2006,Afternoon,9,1,22.56080731,88.27973682
29,2020,Afternoon,4,1,22.56083751,88.28227398
28,2021,Evening,2,1,22.56091991,88.34267515
29,2022,Afternoon,8,1,22.56092355,88.28965415
28,2019,Evening,9,1,22.56098913,88.35447915
25,2004,Evening,7,1,22.56099117,88.22322233
29,2001,Evening,5,1,22.56099642,88.2863617
29,2005,Morning,12,1,22.5610066,88.29748588
25,2008,Morning,9,1,22.56101468,88.21953286
29,2019,Evening,8,1,22.5610395,88.25871709
29,2001,Evening,4,2,22.56105381,88.27650835
33,2022,Night,9,1,22.56107749,88.36520401
28,2001,Evening,6,1,22.56113558,88.30925008
29,2004,Afternoon,1,1,22.56118918,88.27094768
29,2017,Morning,5,1,22.56124249,88.26606164
29,2021,Night,11,1,22.5612444,88.26361288
29,2022,Morning,12,2,22.56125026,88.27796085
29,2001,Morning,11,1,22.56126453,88.2686428
33,2023,Afternoon,5,1,22.56126963,88.36026085
29,2004,Night,9,1,22.56129274,88.27826563
33,2023,Night,3,1,22.56131074,88.36788297
25,2007,Afternoon,5,1,22.56132549,88.22443681
28,2002,Afternoon,1,3,22.56135701,88.33707966
29,2022,Night,1,1,22.56139364,88.25552265
29,2007,Night,3,1,22.56139985,88.27415476
29,2020,Morning,12,1,22.56140087,88.28314221
29,2023,Morning,6,2,22.5614066,88.27901212
33,2024,Night,3,1,22.56147714,88.37115596
33,2007,Evening,10,1,22.56149623,88.36628064
29,2025,Morning,1,1,22.56153146,88.26486384
29,2010,Morning,8,1,22.56153173,88.26481244
33,2016,Evening,8,1,22.56158141,88.37469629
33,2023,Afternoon,1,1,22.56158141,88.37469629
33,2023,Afternoon,2,1,22.56158141,88.37469629
29,2009,Evening,10,1,22.56159775,88.26997498
29,2020,Evening,5,1,22.56160205,88.27019898
29,2009,Night,7,1,22.56166354,88.27513753
29,2001,Morning,9,1,22.56168406,88.27694037
29,2018,Night,10,1,22.56168566,88.27715332
29,2023,Evening,2,2,22.5617052,88.27859644
29,2015,Night,7,1,22.56176248,88.27970565
29,2023,Afternoon,5,2,22.56183404,88.29023757
33,2001,Night,9,1,22.56184411,88.36772364
29,2001,Night,6,1,22.56191205,88.28300398
32,2024,Morning,1,1,22.56192776,88.36750795
33,2021,Evening,11,1,22.56192776,88.36750795
32,2014,Afternoon,10,1,22.56192869,88.36735743
33,2024,Evening,11,1,22.56193886,88.36837819
28,2012,Night,4,1,22.5620324,88.30837434
29,2017,Morning,1,1,22.56206963,88.29532298
29,2018,Evening,3,1,22.56207504,88.27413552
29,2009,Evening,5,1,22.56209471,88.27353727
29,2021,Evening,5,1,22.56209559,88.29410067
29,2012,Morning,7,1,22.56213922,88.29165963
29,2021,Afternoon,6,1,22.56215263,88.28921463
29,2018,Night,11,1,22.56216115,88.26358112
29,2022,Afternoon,11,6,22.56216213,88.28020336
29,2001,Evening,7,2,22.5622359,88.26699619
28,2016,Night,5,1,22.56230515,88.33627964
28,2001,Afternoon,8,1,22.56231217,88.31324543
29,2001,Afternoon,9,1,22.56241416,88.27126773
29,2022,Night,8,1,22.56250666,88.26986981
29,2001,Evening,2,2,22.56251251,88.28662796
32,2001,Night,4,1,22.562541,88.36640962
29,2023,Evening,5,1,22.56254286,88.27286602
29,2001,Morning,12,1,22.56262388,88.27104944
32,2008,Night,7,1,22.56266541,88.36626046
32,2020,Evening,7,1,22.56266541,88.36626046
25,2011,Morning,7,1,22.56267251,88.21947021
29,2023,Afternoon,2,1,22.56268094,88.28442861
29,2023,Morning,2,1,22.56268094,88.28442861
28,2021,Afternoon,2,1,22.5627784,88.35447647
28,2014,Evening,5,1,22.56291849,88.3064815
28,2023,Afternoon,1,1,22.56300032,88.32909831
29,2018,Evening,11,1,22.56308703,88.28796448
28,2001,Morning,11,5,22.56351341,88.34142727
28,2024,Night,11,1,22.56353781,88.31198023
26,2009,Night,3,1,22.56355196,88.26524635
25,2006,Night,10,1,22.56356856,88.24884607
28,2005,Afternoon,8,1,22.56371684,88.34258373
25,2005,Night,3,1,22.56382465,88.24599201
28,2021,Night,12,1,22.56392957,88.3377066
